Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B4,B2,B5,B3,B6,B7,B16,B17,B14,B15,B12,B13,B10,B11,B19,B8,B9,B18,B1
http://tun.fi/KE.67/10093934#Unit,CHAHIA,,,,,,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,MALE,ADULT,,,http://tun.fi/A.9DB29F034F212CD22219CFC71515CECD,,,0,0,http://tun.fi/KE.67/10093934#Gathering,,,,,,,,,,6/25/1992,6/25/1992,,,6/25/1992,,65.990083,65.990953,28.845719,28.847984,65.990518,28.846851,7323100,7323200,3584000,3584100,7320038,7320138,583794,583894,,,,,1900,1990,1992,6,25,177,177,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,,FINLAND,KUUSAMO,,OULU,,,0,http://tun.fi/KE.67/10093934,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,,,,,http://tun.fi/KE.67,,334785,,,,,,0,9524,85,186,23,-176,362,212,97,31,30,593,75,121,-126,110,121,-80,212,-6
http://tun.fi/KE.67/10095010#Unit,CHAHIA,,,,,,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,,http://tun.fi/A.332A5DBC1659DA38A5A67BA6E3F36BD6,,,0,0,http://tun.fi/KE.67/10095010#Gathering,,,,,,,,,,8/18/1993,8/18/1993,,,8/18/1993,,63.146092,63.146979,27.7126,27.714605,63.146536,27.713603,7005000,7005100,3536100,3536200,7002066,7002166,535914,536014,,,,,1900,1990,1993,8,18,230,230,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/10095010,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,,,,,http://tun.fi/KE.67,,367241,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/10096092#Unit,CHAHIA,,,,,,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,,http://tun.fi/A.4168C05857A0482F9B45256E4C6DD960,,,0,0,http://tun.fi/KE.67/10096092#Gathering,,,,,,,,,,8/18/1990,8/18/1990,,,8/18/1990,,63.146092,63.146979,27.7126,27.714605,63.146536,27.713603,7005000,7005100,3536100,3536200,7002066,7002166,535914,536014,,,,,1900,1990,1990,8,18,230,230,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/10096092,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,,,,,http://tun.fi/KE.67,,290952,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/10190305#Unit,CHAHIA,,,,,,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,,http://tun.fi/A.D483E35BDFD5898B84B7E20DCAE090C1,,,0,0,http://tun.fi/KE.67/10190305#Gathering,,,,,,,,,,9/1/1996,9/1/1996,,,9/1/1996,,63.146092,63.146979,27.7126,27.714605,63.146536,27.713603,7005000,7005100,3536100,3536200,7002066,7002166,535914,536014,,,,,1900,1990,1996,9,1,245,245,100,REPORTED_VALUE,,,,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/10190305,PUBLIC,NONE,,FALSE,http://tun.fi/HR.48,,,,,http://tun.fi/KE.67,,452193,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/1766561#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.2FF9EA7E00E2C1161E65B02FB895C652,,,0,0,http://tun.fi/KE.67/1766561#Gathering,,,,,,,,,,8/25/1997,8/25/1997,,,8/25/1997,,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1990,1997,8,25,237,237,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/1766561,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2014909#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.90FA94C1BC7D518A51882F8A13AEEDA3,,,0,0,http://tun.fi/KE.67/2014909#Gathering,,,,,,,,,,8/30/1998,8/30/1998,5,,1998-08-30 [5],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1990,1998,8,30,242,242,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2014909,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2014915#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.23B112285596D92A577FEE4DF9E47D4F,,,0,0,http://tun.fi/KE.67/2014915#Gathering,,,,,,,,,,8/30/1998,8/30/1998,17,,1998-08-30 [17],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1990,1998,8,30,242,242,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2014915,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2020987#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.38830FA270D411EA207FBD28D401623B,,,0,0,http://tun.fi/KE.67/2020987#Gathering,,,,,,,,,,6/11/1998,6/11/1998,,,6/11/1998,,59.874373,59.875321,23.112367,23.114043,59.874847,23.113205,6646600,6646700,3282500,3282600,6643809,6643909,282418,282518,664,328,6646,3282,1900,1990,1998,6,11,162,162,100,REPORTED_VALUE,Suomi,Uusimaa (U),Hanko,COORDINATES,COORDINATES,COORDINATES,,FINLAND,HANKO,,UUSIMAA,,,0,http://tun.fi/KE.67/2020987,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,7894,72,214,24,-86,300,203,97,30,30,607,71,157,-45,128,144,-13,181,53
http://tun.fi/KE.67/2039687#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,FEMALE,ADULT,,FALSE,http://tun.fi/A.9668FFBB79F60D6150C88BC42909A2ED,,,0,0,http://tun.fi/KE.67/2039687#Gathering,,,,,,,,,,6/2/1998,6/2/1998,4,,1998-06-02 [4],,62.614418,62.615277,29.681299,29.683326,62.614847,29.682313,6948400,6948500,3637800,3637900,6945489,6945589,637574,637674,694,363,6948,3637,1900,1990,1998,6,2,153,153,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Joensuu,COORDINATES,COORDINATES,COORDINATES,,FINLAND,JOENSUU,,KUOPIO,,,0,http://tun.fi/KE.67/2039687,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9478,78,213,21,-143,356,220,97,30,32,616,82,150,-97,115,132,-48,214,25
http://tun.fi/KE.67/2039689#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,FEMALE,ADULT,,FALSE,http://tun.fi/A.FB22A5329F9B1138631ECEBBAF7D4B50,,,0,0,http://tun.fi/KE.67/2039689#Gathering,,,,,,,,,,6/2/1998,6/2/1998,8,,1998-06-02 [8],,62.614418,62.615277,29.681299,29.683326,62.614847,29.682313,6948400,6948500,3637800,3637900,6945489,6945589,637574,637674,694,363,6948,3637,1900,1990,1998,6,2,153,153,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Joensuu,COORDINATES,COORDINATES,COORDINATES,,FINLAND,JOENSUU,,KUOPIO,,,0,http://tun.fi/KE.67/2039689,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9478,78,213,21,-143,356,220,97,30,32,616,82,150,-97,115,132,-48,214,25
http://tun.fi/KE.67/2075360#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.6BED8E6431222AFA01614AC70AE17FE0,,,0,0,http://tun.fi/KE.67/2075360#Gathering,,,,,,,,,,7/10/1999,7/10/1999,,,7/10/1999,,67.471265,67.472167,26.60087,26.603192,67.471716,26.602031,7487100,7487200,3483100,3483200,7483972,7484072,482935,483034,748,348,7487,3483,1900,1990,1999,7,10,191,191,100,REPORTED_VALUE,Suomi,Sompion Lappi (SoL),Sodankylä,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SODANKYLÄ,,LAPPI,,,0,http://tun.fi/KE.67/2075360,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,10027,92,190,23,-197,387,185,82,27,32,512,66,122,-139,96,122,-85,185,-11
http://tun.fi/KE.67/2075361#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.363AA8A44AFED759C932802E205817DD,,,0,0,http://tun.fi/KE.67/2075361#Gathering,,,,,,,,,,7/10/1999,7/10/1999,,,7/10/1999,,67.472167,67.47307,26.603192,26.605515,67.472619,26.604354,7487200,7487300,3483200,3483300,7484072,7484172,483034,483134,748,348,7487,3483,1900,1990,1999,7,10,191,191,100,REPORTED_VALUE,Suomi,Sompion Lappi (SoL),Sodankylä,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SODANKYLÄ,,LAPPI,,,0,http://tun.fi/KE.67/2075361,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,10042,92,190,23,-197,387,185,82,27,32,512,66,122,-139,96,122,-85,185,-11
http://tun.fi/KE.67/2075364#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.B6D48258459362B57832379EF670E975,,,0,0,http://tun.fi/KE.67/2075364#Gathering,,,,,,,,,,7/10/1999,7/10/1999,,,7/10/1999,,67.47396,67.474863,26.603163,26.605486,67.474412,26.604324,7487400,7487500,3483200,3483300,7484272,7484372,483034,483134,748,348,7487,3483,1900,1990,1999,7,10,191,191,100,REPORTED_VALUE,Suomi,Sompion Lappi (SoL),Sodankylä,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SODANKYLÄ,,LAPPI,,,0,http://tun.fi/KE.67/2075364,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,10042,92,190,23,-197,387,185,82,27,32,512,66,122,-139,96,122,-85,185,-11
http://tun.fi/KE.67/2075366#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.6922AF79AC03C656A28ACFC3851B946F,,,0,0,http://tun.fi/KE.67/2075366#Gathering,,,,,,,,,,7/11/1999,7/11/1999,,,7/11/1999,,67.471259,67.472161,26.598532,26.600855,67.47171,26.599694,7487100,7487200,3483000,3483100,7483972,7484072,482835,482935,748,348,7487,3483,1900,1990,1999,7,11,192,192,100,REPORTED_VALUE,Suomi,Sompion Lappi (SoL),Sodankylä,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SODANKYLÄ,,LAPPI,,,0,http://tun.fi/KE.67/2075366,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,10027,92,190,23,-197,387,185,82,27,32,512,66,122,-139,96,122,-85,185,-11
http://tun.fi/KE.67/2075368#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.D4FA889BF26792B3167837D86E4F0CCE,,,0,0,http://tun.fi/KE.67/2075368#Gathering,,,,,,,,,,7/13/1999,7/13/1999,,,7/13/1999,,67.475759,67.476662,26.605471,26.607794,67.476211,26.606632,7487600,7487700,3483300,3483400,7484472,7484572,483134,483234,748,348,7487,3483,1900,1990,1999,7,13,194,194,100,REPORTED_VALUE,Suomi,Sompion Lappi (SoL),Sodankylä,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SODANKYLÄ,,LAPPI,,,0,http://tun.fi/KE.67/2075368,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,10042,92,190,23,-197,387,185,82,27,32,512,66,122,-139,96,122,-85,185,-11
http://tun.fi/KE.67/2128206#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,MALE,ADULT,,FALSE,http://tun.fi/A.FBF109583E410D088053B40596DCB5EC,,,0,0,http://tun.fi/KE.67/2128206#Gathering,,,,,,,,,,7/31/1999,7/31/1999,1,,1999-07-31 [1],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1990,1999,7,31,212,212,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2128206,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2128207#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.112FF07088D0184D52174F8308565402,,,0,0,http://tun.fi/KE.67/2128207#Gathering,,,,,,,,,,7/31/1999,7/31/1999,3,,1999-07-31 [3],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1990,1999,7,31,212,212,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2128207,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2156328#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,FEMALE,ADULT,,FALSE,http://tun.fi/A.D77FC6DD23DDBB4456BA42D30D9C2EC6,,,0,0,http://tun.fi/KE.67/2156328#Gathering,,,,,,,,,,8/14/1999,8/14/1999,23,,1999-08-14 [23],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1990,1999,8,14,226,226,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2156328,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2156332#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.49596706FE3FC9B7B3726EE9EC8458EC,,,0,0,http://tun.fi/KE.67/2156332#Gathering,,,,,,,,,,8/27/1999,8/27/1999,23,,1999-08-27 [23],,63.146093,63.14698,27.712613,27.714618,63.146536,27.713616,7005000,7005100,3536100,3536200,7002066,7002166,535915,536015,700,353,7005,3536,1900,1990,1999,8,27,239,239,100,REPORTED_VALUE,Suomi,Pohjois-Savo (PS),Siilinjärvi,COORDINATES,COORDINATES,COORDINATES,,FINLAND,SIILINJÄRVI,,KUOPIO,,,0,http://tun.fi/KE.67/2156332,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9262,74,208,21,-136,344,216,101,32,29,617,82,148,-92,121,131,-45,211,26
http://tun.fi/KE.67/2162164#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.C5D41187D8038A1510AD86CAAC02AEDB,,,0,0,http://tun.fi/KE.67/2162164#Gathering,,,,,,,,,,7/7/1999,7/7/1999,,,7/7/1999,,65.840168,65.841031,29.255382,29.257648,65.840599,29.256515,7307000,7307100,3603200,3603300,7303945,7304045,602987,603087,730,360,7307,3603,1900,1990,1999,7,7,188,188,100,REPORTED_VALUE,Suomi,Koillismaa (Ks),Kuusamo,COORDINATES,COORDINATES,COORDINATES,,FINLAND,KUUSAMO,,OULU,,,0,http://tun.fi/KE.67/2162164,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9553,84,189,23,-174,363,211,98,31,29,595,74,124,-124,110,124,-78,211,-4
http://tun.fi/KE.67/2164091#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.CAF43977F5B2642F9DAE82E5B4BF97E4,,,0,0,http://tun.fi/KE.67/2164091#Gathering,,,,,,,,,,8/22/1999,8/22/1999,7,,1999-08-22 [7],,62.614418,62.615277,29.681299,29.683326,62.614847,29.682313,6948400,6948500,3637800,3637900,6945489,6945589,637574,637674,694,363,6948,3637,1900,1990,1999,8,22,234,234,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Joensuu,COORDINATES,COORDINATES,COORDINATES,,FINLAND,JOENSUU,,KUOPIO,,,0,http://tun.fi/KE.67/2164091,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9478,78,213,21,-143,356,220,97,30,32,616,82,150,-97,115,132,-48,214,25
http://tun.fi/KE.67/2179560#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.23E0BDA5143CFAC2DFDA9B140D47801A,,,0,0,http://tun.fi/KE.67/2179560#Gathering,,,,,,,,,,7/18/1958,7/18/1958,,,7/18/1958,,62.199727,62.200697,21.495824,21.497574,62.200212,21.496699,6911500,6911600,3213900,3214000,6908602,6908702,213844,213944,691,321,6911,3213,1900,1950,1958,7,18,199,199,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Kristiinankaupunki,COORDINATES,COORDINATES,COORDINATES,,FINLAND,KRISTIINANKAUPUNKI,,VAASA,,,0,http://tun.fi/KE.67/2179560,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8154,80,208,25,-111,319,201,90,28,31,569,73,147,-63,115,133,-27,178,39
http://tun.fi/KE.67/2191095#Unit,CHAHIA,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.27559,Charadrius hiaticula,tylli,Common Ringed Plover,större strandpipare,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.4B38A1610797EBAFE52FB2CD517AE63C,,,0,0,http://tun.fi/KE.67/2191095#Gathering,,,,,,,,,,8/11/1959,8/11/1959,,,8/11/1959,,63.800198,63.801148,23.094591,23.096491,63.800673,23.095541,7083600,7083700,3307800,3307900,7080633,7080733,307706,307806,708,330,7083,3307,1900,1950,1959,8,11,223,223,100,REPORTED_VALUE,Suomi,Keski-Pohjanmaa (KP),Kokkola,COORDINATES,COORDINATES,COORDINATES,,FINLAND,KOKKOLA,,VAASA,,,0,http://tun.fi/KE.67/2191095,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8700,86,207,25,-136,343,190,85,27,30,535,71,141,-84,106,126,-43,172,26
