Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B4,B2,B5,B3,B6,B7,B16,B17,B14,B15,B12,B13,B10,B11,B19,B8,B9,B18,B1
http://tun.fi/KE.67/1034783#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,FEMALE,ADULT,,FALSE,http://tun.fi/A.A6B18FD7501C6BD5DD2989D73C97F307,,,0,0,http://tun.fi/KE.67/1034783#Gathering,,,,,,,,,,8/12/1984,8/12/1984,7,,1984-08-12 [7],,60.198329,60.199255,24.818758,24.820501,60.198792,24.819629,6678300,6678400,3379200,3379300,6675497,6675597,379079,379179,667,337,6678,3379,1900,1980,1984,8,12,225,225,100,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,,FINLAND,ESPOO,,UUSIMAA,,,0,http://tun.fi/KE.67/1034783,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8039,65,211,21,-87,298,220,102,32,31,643,78,159,-47,133,145,-16,197,52
http://tun.fi/KE.67/1034993#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.298CA33FF6D060DA7A846ECCAC83E3BF,,,0,0,http://tun.fi/KE.67/1034993#Gathering,,,,,,,,,,6/30/1985,6/30/1985,,,6/30/1985,,61.592653,61.593601,23.153156,23.154924,61.593127,23.15404,6837700,6837800,3296000,3296100,6834832,6834932,295912,296012,683,329,6837,3296,1900,1980,1985,6,30,181,181,100,REPORTED_VALUE,Suomi,Satakunta (St),Hämeenkyrö,COORDINATES,COORDINATES,COORDINATES,,FINLAND,HÄMEENKYRÖ,,TURKU-PORI,,,0,http://tun.fi/KE.67/1034993,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8525,83,209,25,-123,332,217,93,27,31,606,79,146,-74,115,129,-34,210,35
http://tun.fi/KE.67/1035007#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.A0A42AA603364F06075B020BDF7CCA23,,,0,0,http://tun.fi/KE.67/1035007#Gathering,,,,,,,,,,8/18/1985,8/18/1985,8,,1985-08-18 [8],,60.197432,60.198358,24.818818,24.82056,60.197895,24.819689,6678200,6678300,3379200,3379300,6675397,6675497,379079,379179,667,337,6678,3379,1900,1980,1985,8,18,230,230,100,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,,FINLAND,ESPOO,,UUSIMAA,,,0,http://tun.fi/KE.67/1035007,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8039,65,211,21,-87,298,220,102,32,31,643,78,159,-47,133,145,-16,197,52
http://tun.fi/KE.67/1038426#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,MALE,ADULT,,FALSE,http://tun.fi/A.7D60B49C1550DF82A063281EB3711A1D,,,0,0,http://tun.fi/KE.67/1038426#Gathering,,,,,,,,,,8/15/1984,8/15/1984,9,,1984-08-15 [9],,60.197432,60.198358,24.818818,24.82056,60.197895,24.819689,6678200,6678300,3379200,3379300,6675397,6675497,379079,379179,667,337,6678,3379,1900,1980,1984,8,15,228,228,100,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,,FINLAND,ESPOO,,UUSIMAA,,,0,http://tun.fi/KE.67/1038426,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8039,65,211,21,-87,298,220,102,32,31,643,78,159,-47,133,145,-16,197,52
http://tun.fi/KE.67/1043709#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.9970824B01C810F3CE4991708DCB8B20,,,0,0,http://tun.fi/KE.67/1043709#Gathering,,,,,,,,,,6/16/1986,6/16/1986,,,6/16/1986,,60.416893,60.417816,25.140014,25.141777,60.417355,25.140895,6702100,6702200,3397700,3397800,6699287,6699387,397572,397672,670,339,6702,3397,1900,1980,1986,6,16,167,167,100,REPORTED_VALUE,Suomi,Uusimaa (U),Kerava,COORDINATES,COORDINATES,COORDINATES,,FINLAND,KERAVA,,UUSIMAA,,,0,http://tun.fi/KE.67/1043709,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8306,67,208,21,-98,306,222,106,34,30,651,79,156,-58,134,140,-22,198,46
http://tun.fi/KE.67/1043710#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.A9317B6C6C3BF5FD50F61A53A949E70C,,,0,0,http://tun.fi/KE.67/1043710#Gathering,,,,,,,,,,6/17/1986,6/17/1986,,,6/17/1986,,60.424506,60.425429,25.106893,25.108655,60.424968,25.107774,6703000,6703100,3395900,3396000,6700187,6700287,395772,395872,670,339,6703,3395,1900,1980,1986,6,17,168,168,100,REPORTED_VALUE,Suomi,Uusimaa (U),Kerava,COORDINATES,COORDINATES,COORDINATES,,FINLAND,KERAVA,,UUSIMAA,,,0,http://tun.fi/KE.67/1043710,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8301,67,208,21,-98,306,221,106,34,30,651,79,156,-58,135,140,-22,198,46
http://tun.fi/KE.67/1043713#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.B282501692909F1369F2601F41E3E66C,,,0,0,http://tun.fi/KE.67/1043713#Gathering,,,,,,,,,,6/17/1986,6/17/1986,,,6/17/1986,,60.422098,60.42302,25.127006,25.128769,60.422559,25.127887,6702700,6702800,3397000,3397100,6699887,6699987,396872,396972,670,339,6702,3397,1900,1980,1986,6,17,168,168,100,REPORTED_VALUE,Suomi,Uusimaa (U),Kerava,COORDINATES,COORDINATES,COORDINATES,,FINLAND,KERAVA,,UUSIMAA,,,0,http://tun.fi/KE.67/1043713,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8300,67,208,21,-98,306,221,106,34,30,650,79,155,-58,134,139,-22,198,46
http://tun.fi/KE.67/1046927#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,ADULT,,FALSE,http://tun.fi/A.8CA87E2A28AFB98A2E6E54F5501470A8,,,0,0,http://tun.fi/KE.67/1046927#Gathering,,,,,,,,,,8/25/1985,8/25/1985,8,,1985-08-25 [8],,60.198329,60.199255,24.818758,24.820501,60.198792,24.819629,6678300,6678400,3379200,3379300,6675497,6675597,379079,379179,667,337,6678,3379,1900,1980,1985,8,25,237,237,100,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,,FINLAND,ESPOO,,UUSIMAA,,,0,http://tun.fi/KE.67/1046927,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8039,65,211,21,-87,298,220,102,32,31,643,78,159,-47,133,145,-16,197,52
http://tun.fi/KE.67/1055080#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,MALE,ADULT,,FALSE,http://tun.fi/A.3F6D4FEACA5E0C85C4D2D6DB0652B6C3,,,0,0,http://tun.fi/KE.67/1055080#Gathering,,,,,,,,,,8/20/1985,8/20/1985,8,,1985-08-20 [8],,62.614418,62.615277,29.681299,29.683326,62.614847,29.682313,6948400,6948500,3637800,3637900,6945489,6945589,637574,637674,694,363,6948,3637,1900,1980,1985,8,20,232,232,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Joensuu,COORDINATES,COORDINATES,COORDINATES,,FINLAND,JOENSUU,,KUOPIO,,,0,http://tun.fi/KE.67/1055080,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,9478,78,213,21,-143,356,220,97,30,32,616,82,150,-97,115,132,-48,214,25
http://tun.fi/KE.67/1056656#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,MALE,ADULT,,FALSE,http://tun.fi/A.05A2C7B0FEF5B76EB293F06AEE0AC6AD,,,0,0,http://tun.fi/KE.67/1056656#Gathering,,,,,,,,,,8/27/1985,8/27/1985,9,,1985-08-27 [9],,60.197432,60.198358,24.818818,24.82056,60.197895,24.819689,6678200,6678300,3379200,3379300,6675397,6675497,379079,379179,667,337,6678,3379,1900,1980,1985,8,27,239,239,100,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,,FINLAND,ESPOO,,UUSIMAA,,,0,http://tun.fi/KE.67/1056656,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8039,65,211,21,-87,298,220,102,32,31,643,78,159,-47,133,145,-16,197,52
http://tun.fi/KE.67/1058033#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,MALE,ADULT,,FALSE,http://tun.fi/A.1FDAF20CFBEB9D717ACDEA18F9288BB7,,,0,0,http://tun.fi/KE.67/1058033#Gathering,,,,,,,,,,8/21/1985,8/21/1985,6,,1985-08-21 [6],,60.198329,60.199255,24.818758,24.820501,60.198792,24.819629,6678300,6678400,3379200,3379300,6675497,6675597,379079,379179,667,337,6678,3379,1900,1980,1985,8,21,233,233,100,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,,FINLAND,ESPOO,,UUSIMAA,,,0,http://tun.fi/KE.67/1058033,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,8039,65,211,21,-87,298,220,102,32,31,643,78,159,-47,133,145,-16,197,52
http://tun.fi/KE.67/1064684#Unit,SAXRUB,,,,RELIABLE,COLLECTION_QUALITY_RATING,,,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,,1,,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,,,JUVENILE,,TRUE,http://tun.fi/A.6FE262CBB3231BD837A42C83C3AD6A8D,,,0,0,http://tun.fi/KE.67/1064684#Gathering,,,,,,,,,,6/17/1986,6/17/1986,,,6/17/1986,,60.528337,60.529294,22.348317,22.350004,60.528816,22.34916,6722100,6722200,3244900,3245000,6719278,6719378,244833,244933,672,324,6722,3244,1900,1980,1986,6,17,168,168,100,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Turku,COORDINATES,COORDINATES,COORDINATES,,FINLAND,TURKU,,TURKU-PORI,,,0,http://tun.fi/KE.67/1064684,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,,,,http://tun.fi/KE.67,,,,,,,,0,7961,76,217,24,-90,307,212,110,34,27,671,78,156,-48,162,143,38,193,51
